estacao=TRMM.4762 (9005761)
municipio=Espigão D`Oeste (1100098)
latitude=-11,0
longitude=-61,0
altitude=204,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
02/07/2016;16,0;sim;25,0;sim;34,0;sim;0,0;não;28;28;;não;;não;;;;;;;;;;;
01/07/2016;6,0;sim;16,5;sim;27,0;sim;0,0;não;27;27;;não;;não;;;;;;;;;;;
30/06/2016;11,0;sim;22,0;sim;33,0;sim;0,0;não;26;26;;não;;não;;;;;;;;;;;
29/06/2016;17,0;sim;25,0;sim;33,0;sim;0,0;não;25;25;;não;;não;;;;;;;;;;;
28/06/2016;17,0;sim;26,0;sim;35,0;sim;0,0;não;24;24;;não;;não;;;;;;;;;;;
27/06/2016;17,0;sim;25,5;sim;34,0;sim;0,0;não;23;23;;não;;não;;;;;;;;;;;
26/06/2016;19,0;sim;27,0;sim;35,0;sim;0,0;não;22;22;;não;;não;;;;;;;;;;;
25/06/2016;13,0;sim;23,0;sim;33,0;sim;0,0;não;21;21;;não;;não;;;;;;;;;;;
24/06/2016;19,0;sim;26,0;sim;33,0;sim;0,0;não;20;20;;não;;não;;;;;;;;;;;
23/06/2016;18,0;sim;25,5;sim;33,0;sim;0,0;não;19;19;;não;;não;;;;;;;;;;;
22/06/2016;18,0;sim;25,0;sim;32,0;sim;0,0;não;18;18;;não;;não;;;;;;;;;;;
21/06/2016;19,0;sim;26,0;sim;33,0;sim;0,0;não;17;17;;não;;não;;;;;;;;;;;
20/06/2016;20,0;sim;26,0;sim;32,0;sim;0,0;não;16;16;;não;;não;;;;;;;;;;;
19/06/2016;20,0;sim;26,5;sim;33,0;sim;0,0;não;15;15;;não;;não;;;;;;;;;;;
18/06/2016;20,0;sim;26,5;sim;33,0;sim;0,0;não;14;14;;não;;não;;;;;;;;;;;
17/06/2016;20,0;sim;26,5;sim;33,0;sim;0,0;não;13;13;;não;;não;;;;;;;;;;;
16/06/2016;20,0;sim;26,5;sim;33,0;sim;0,0;não;12;12;;não;;não;;;;;;;;;;;
15/06/2016;19,0;sim;26,0;sim;33,0;sim;0,0;não;11;11;;não;;não;;;;;;;;;;;
14/06/2016;18,0;sim;25,5;sim;33,0;sim;0,0;não;10;10;;não;;não;;;;;;;;;;;
13/06/2016;16,0;sim;23,5;sim;31,0;sim;0,0;não;9;9;;não;;não;;;;;;;;;;;
12/06/2016;17,0;sim;22,5;sim;28,0;sim;0,0;não;8;8;;não;;não;;;;;;;;;;;
11/06/2016;19,0;sim;23,5;sim;28,0;sim;0,0;não;7;7;;não;;não;;;;;;;;;;;
10/06/2016;20,0;sim;23,5;sim;27,0;sim;0,0;não;6;6;;não;;não;;;;;;;;;;;
09/06/2016;20,0;sim;24,5;sim;29,0;sim;0,0;não;5;5;;não;;não;;;;;;;;;;;
08/06/2016;21,0;sim;25,0;sim;29,0;sim;0,0;não;4;4;;não;;não;;;;;;;;;;;
07/06/2016;21,0;sim;27,5;sim;34,0;sim;0,0;não;3;3;;não;;não;;;;;;;;;;;
06/06/2016;21,0;sim;27,0;sim;33,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
05/06/2016;21,0;sim;27,0;sim;33,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
04/06/2016;22,0;sim;27,5;sim;33,0;sim;12,33;não;0;0;;não;;não;;;;;;;;;;;
03/06/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;12;26;;não;;não;;;;;;;;;;;
02/06/2016;22,0;sim;28,5;sim;35,0;sim;0,0;não;11;25;;não;;não;;;;;;;;;;;
01/06/2016;21,0;sim;27,5;sim;34,0;sim;0,0;não;10;24;;não;;não;;;;;;;;;;;
31/05/2016;21,0;sim;27,0;sim;33,0;sim;0,0;não;9;23;;não;;não;;;;;;;;;;;
30/05/2016;22,0;sim;28,0;sim;34,0;sim;0,0;não;8;22;;não;;não;;;;;;;;;;;
29/05/2016;21,0;sim;24,5;sim;28,0;sim;0,0;não;7;21;;não;;não;;;;;;;;;;;
28/05/2016;22,0;sim;27,5;sim;33,0;sim;0,0;não;6;20;;não;;não;;;;;;;;;;;
27/05/2016;22,0;sim;27,5;sim;33,0;sim;0,0;não;5;19;;não;;não;;;;;;;;;;;
26/05/2016;19,0;sim;26,5;sim;34,0;sim;0,0;não;4;18;;não;;não;;;;;;;;;;;
25/05/2016;20,0;sim;26,5;sim;33,0;sim;0,0;não;3;17;;não;;não;;;;;;;;;;;
24/05/2016;18,0;sim;24,5;sim;31,0;sim;0,0;não;2;16;;não;;não;;;;;;;;;;;
23/05/2016;21,0;sim;24,5;sim;28,0;sim;0,0;não;1;15;;não;;não;;;;;;;;;;;
22/05/2016;21,0;sim;26,0;sim;31,0;sim;3,21;não;0;14;;não;;não;;;;;;;;;;;
21/05/2016;22,0;sim;27,5;sim;33,0;sim;7,65;não;0;13;;não;;não;;;;;;;;;;;
20/05/2016;21,0;sim;26,5;sim;32,0;sim;0,0;não;1;12;;não;;não;;;;;;;;;;;
19/05/2016;22,0;sim;25,5;sim;29,0;sim;7,77;não;0;11;;não;;não;;;;;;;;;;;
18/05/2016;23,0;sim;26,0;sim;29,0;sim;1,14;não;0;10;;não;;não;;;;;;;;;;;
17/05/2016;23,0;sim;27,5;sim;32,0;sim;0,0;não;8;9;;não;;não;;;;;;;;;;;
16/05/2016;15,0;sim;21,5;sim;28,0;sim;0,0;não;7;8;;não;;não;;;;;;;;;;;
15/05/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;6;7;;não;;não;;;;;;;;;;;
14/05/2016;22,0;sim;28,5;sim;35,0;sim;0,0;não;5;6;;não;;não;;;;;;;;;;;
13/05/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;4;5;;não;;não;;;;;;;;;;;
12/05/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;3;4;;não;;não;;;;;;;;;;;
11/05/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
10/05/2016;22,0;sim;28,0;sim;34,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
09/05/2016;22,0;sim;27,5;sim;33,0;sim;3,39;não;0;1;;não;;não;;;;;;;;;;;
08/05/2016;22,0;sim;27,5;sim;33,0;sim;11,34;não;0;0;;não;;não;;;;;;;;;;;
07/05/2016;14,0;sim;22,0;sim;30,0;sim;0,0;não;1;10;;não;;não;;;;;;;;;;;
06/05/2016;14,0;sim;22,5;sim;31,0;sim;1,71;não;0;9;;não;;não;;;;;;;;;;;
05/05/2016;14,0;sim;23,5;sim;33,0;sim;1,71;não;0;8;;não;;não;;;;;;;;;;;
04/05/2016;22,0;sim;27,5;sim;33,0;sim;9,0;não;0;7;;não;;não;;;;;;;;;;;
03/05/2016;19,0;sim;26,0;sim;33,0;sim;0,0;não;5;6;;não;;não;;;;;;;;;;;
02/05/2016;18,0;sim;25,5;sim;33,0;sim;0,0;não;4;5;;não;;não;;;;;;;;;;;
01/05/2016;16,0;sim;23,5;sim;31,0;sim;0,0;não;3;4;;não;;não;;;;;;;;;;;
30/04/2016;12,0;sim;20,5;sim;29,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
29/04/2016;10,0;sim;18,5;sim;27,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
28/04/2016;15,0;sim;20,5;sim;26,0;sim;2,97;não;0;1;;não;;não;;;;;;;;;;;
27/04/2016;18,0;sim;22,5;sim;27,0;sim;13,68;não;0;0;;não;;não;;;;;;;;;;;
26/04/2016;25,0;sim;29,0;sim;33,0;sim;0,0;não;1;15;;não;;não;;;;;;;;;;;
25/04/2016;23,0;sim;29,0;sim;35,0;sim;2,55;não;0;14;;não;;não;;;;;;;;;;;
24/04/2016;23,0;sim;29,5;sim;36,0;sim;0,0;não;1;13;;não;;não;;;;;;;;;;;
23/04/2016;23,0;sim;29,0;sim;35,0;sim;2,58;não;0;12;;não;;não;;;;;;;;;;;
22/04/2016;15,0;sim;25,0;sim;35,0;sim;0,0;não;1;11;;não;;não;;;;;;;;;;;
21/04/2016;23,0;sim;29,5;sim;36,0;sim;4,86;não;0;10;;não;;não;;;;;;;;;;;
20/04/2016;23,0;sim;29,0;sim;35,0;sim;3,75;não;0;9;;não;;não;;;;;;;;;;;
19/04/2016;23,0;sim;29,5;sim;36,0;sim;0,0;não;7;8;;não;;não;;;;;;;;;;;
18/04/2016;23,0;sim;29,5;sim;36,0;sim;0,0;não;6;7;;não;;não;;;;;;;;;;;
17/04/2016;23,0;sim;29,5;sim;36,0;sim;0,0;não;5;6;;não;;não;;;;;;;;;;;
16/04/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;4;5;;não;;não;;;;;;;;;;;
15/04/2016;22,0;sim;28,0;sim;34,0;sim;0,0;não;3;4;;não;;não;;;;;;;;;;;
14/04/2016;24,0;sim;28,0;sim;32,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
13/04/2016;23,0;sim;27,5;sim;32,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
12/04/2016;24,0;sim;27,5;sim;31,0;sim;8,13;não;0;1;;não;;não;;;;;;;;;;;
11/04/2016;15,0;sim;22,5;sim;30,0;sim;50,31;não;0;0;;não;;não;;;;;;;;;;;
10/04/2016;23,0;sim;29,0;sim;35,0;sim;7,68;não;0;12;;não;;não;;;;;;;;;;;
09/04/2016;24,0;sim;29,5;sim;35,0;sim;0,0;não;1;11;;não;;não;;;;;;;;;;;
08/04/2016;24,0;sim;29,5;sim;35,0;sim;6,96;não;0;10;;não;;não;;;;;;;;;;;
07/04/2016;23,0;sim;29,0;sim;35,0;sim;2,55;não;0;9;;não;;não;;;;;;;;;;;
06/04/2016;15,0;sim;22,5;sim;30,0;sim;2,1;não;0;8;;não;;não;;;;;;;;;;;
05/04/2016;23,0;sim;29,0;sim;35,0;sim;0,0;não;3;7;;não;;não;;;;;;;;;;;
04/04/2016;24,0;sim;29,5;sim;35,0;sim;0,0;não;2;6;;não;;não;;;;;;;;;;;
03/04/2016;23,0;sim;29,0;sim;35,0;sim;0,0;não;1;5;;não;;não;;;;;;;;;;;
02/04/2016;23,0;sim;28,5;sim;34,0;sim;2,01;não;0;4;;não;;não;;;;;;;;;;;
01/04/2016;23,0;sim;29,0;sim;35,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
31/03/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
30/03/2016;23,0;sim;27,5;sim;32,0;sim;5,01;não;0;1;;não;;não;;;;;;;;;;;
29/03/2016;24,0;sim;26,5;sim;29,0;sim;15,84;não;0;0;;não;;não;;;;;;;;;;;
28/03/2016;23,0;sim;27,5;sim;32,0;sim;8,76;não;0;6;;não;;não;;;;;;;;;;;
27/03/2016;23,0;sim;27,0;sim;31,0;sim;6,99;não;0;5;;não;;não;;;;;;;;;;;
26/03/2016;15,0;sim;21,5;sim;28,0;sim;7,05;não;0;4;;não;;não;;;;;;;;;;;
25/03/2016;23,0;sim;27,0;sim;31,0;sim;0,0;não;3;3;;não;;não;;;;;;;;;;;
24/03/2016;24,0;sim;27,5;sim;31,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
23/03/2016;15,0;sim;23,0;sim;31,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
22/03/2016;24,0;sim;28,5;sim;33,0;sim;19,74;não;0;0;;não;;não;;;;;;;;;;;
21/03/2016;24,0;sim;29,0;sim;34,0;sim;7,62;não;0;2;;não;;não;;;;;;;;;;;
20/03/2016;15,0;sim;24,5;sim;34,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
19/03/2016;22,0;sim;27,5;sim;33,0;sim;27,15;não;0;0;;não;;não;;;;;;;;;;;
18/03/2016;23,0;sim;27,5;sim;32,0;sim;12,36;não;0;0;;não;;não;;;;;;;;;;;
17/03/2016;23,0;sim;27,5;sim;32,0;sim;8,88;não;0;2;;não;;não;;;;;;;;;;;
16/03/2016;22,0;sim;27,0;sim;32,0;sim;4,17;não;0;1;;não;;não;;;;;;;;;;;
15/03/2016;23,0;sim;27,5;sim;32,0;sim;31,59;não;0;0;;não;;não;;;;;;;;;;;
14/03/2016;23,0;sim;26,5;sim;30,0;sim;30,09;não;0;0;;não;;não;;;;;;;;;;;
13/03/2016;23,0;sim;27,0;sim;31,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
12/03/2016;24,0;sim;27,5;sim;31,0;sim;18,45;não;0;0;;não;;não;;;;;;;;;;;
11/03/2016;24,0;sim;28,0;sim;32,0;sim;9,15;não;0;3;;não;;não;;;;;;;;;;;
10/03/2016;15,0;sim;22,0;sim;29,0;sim;3,72;não;0;2;;não;;não;;;;;;;;;;;
09/03/2016;23,0;sim;27,5;sim;32,0;sim;9,54;não;0;1;;não;;não;;;;;;;;;;;
08/03/2016;23,0;sim;27,5;sim;32,0;sim;10,8;não;0;0;;não;;não;;;;;;;;;;;
07/03/2016;23,0;sim;28,0;sim;33,0;sim;4,02;não;0;1;;não;;não;;;;;;;;;;;
06/03/2016;23,0;sim;26,5;sim;30,0;sim;57,81;não;0;0;;não;;não;;;;;;;;;;;
05/03/2016;23,0;sim;28,0;sim;33,0;sim;0,0;não;1;5;;não;;não;;;;;;;;;;;
04/03/2016;23,0;sim;28,0;sim;33,0;sim;2,22;não;0;4;;não;;não;;;;;;;;;;;
03/03/2016;24,0;sim;29,0;sim;34,0;sim;4,98;não;0;3;;não;;não;;;;;;;;;;;
02/03/2016;23,0;sim;28,0;sim;33,0;sim;1,38;não;0;2;;não;;não;;;;;;;;;;;
01/03/2016;24,0;sim;27,5;sim;31,0;sim;8,31;não;0;1;;não;;não;;;;;;;;;;;
29/02/2016;23,0;sim;28,5;sim;34,0;sim;14,1;não;0;0;;não;;não;;;;;;;;;;;
28/02/2016;23,0;sim;27,5;sim;32,0;sim;5,07;não;0;5;;não;;não;;;;;;;;;;;
27/02/2016;24,0;sim;27,5;sim;31,0;sim;0,0;não;1;4;;não;;não;;;;;;;;;;;
26/02/2016;23,0;sim;27,0;sim;31,0;sim;8,43;não;0;3;;não;;não;;;;;;;;;;;
25/02/2016;15,0;sim;23,5;sim;32,0;sim;5,31;não;0;2;;não;;não;;;;;;;;;;;
24/02/2016;23,0;sim;28,5;sim;34,0;sim;1,89;não;0;1;;não;;não;;;;;;;;;;;
23/02/2016;23,0;sim;27,5;sim;32,0;sim;64,11;não;0;0;;não;;não;;;;;;;;;;;
22/02/2016;23,0;sim;28,0;sim;33,0;sim;2,04;não;0;3;;não;;não;;;;;;;;;;;
21/02/2016;24,0;sim;28,5;sim;33,0;sim;3,18;não;0;2;;não;;não;;;;;;;;;;;
20/02/2016;24,0;sim;29,0;sim;34,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
19/02/2016;22,0;sim;27,5;sim;33,0;sim;25,05;não;0;0;;não;;não;;;;;;;;;;;
18/02/2016;23,0;sim;27,5;sim;32,0;sim;19,65;não;0;0;;não;;não;;;;;;;;;;;
17/02/2016;23,0;sim;28,0;sim;33,0;sim;22,65;não;0;0;;não;;não;;;;;;;;;;;
16/02/2016;16,0;sim;24,0;sim;32,0;sim;31,29;não;0;0;;não;;não;;;;;;;;;;;
15/02/2016;24,0;sim;28,0;sim;32,0;sim;1,77;não;0;4;;não;;não;;;;;;;;;;;
14/02/2016;15,0;sim;25,5;sim;36,0;sim;0,0;não;2;3;;não;;não;;;;;;;;;;;
13/02/2016;24,0;sim;29,5;sim;35,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
12/02/2016;15,0;sim;23,0;sim;31,0;sim;2,52;não;0;1;;não;;não;;;;;;;;;;;
11/02/2016;23,0;sim;28,5;sim;34,0;sim;26,04;não;0;0;;não;;não;;;;;;;;;;;
10/02/2016;24,0;sim;29,0;sim;34,0;sim;9,84;não;0;2;;não;;não;;;;;;;;;;;
09/02/2016;25,0;sim;30,0;sim;35,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
08/02/2016;15,0;sim;22,5;sim;30,0;sim;14,82;não;0;0;;não;;não;;;;;;;;;;;
07/02/2016;15,0;sim;22,5;sim;30,0;sim;47,67;não;0;0;;não;;não;;;;;;;;;;;
06/02/2016;23,0;sim;26,5;sim;30,0;sim;52,65;não;0;0;;não;;não;;;;;;;;;;;
05/02/2016;15,0;sim;23,0;sim;31,0;sim;131,46;não;0;0;;não;;não;;;;;;;;;;;
04/02/2016;23,0;sim;27,0;sim;31,0;sim;2,22;não;0;2;;não;;não;;;;;;;;;;;
03/02/2016;15,0;sim;22,5;sim;30,0;sim;4,05;não;0;1;;não;;não;;;;;;;;;;;
02/02/2016;23,0;sim;27,0;sim;31,0;sim;15,57;não;0;0;;não;;não;;;;;;;;;;;
01/02/2016;22,0;sim;26,0;sim;30,0;sim;3,9;não;0;1;;não;;não;;;;;;;;;;;
31/01/2016;24,0;sim;26,0;sim;28,0;sim;15,3;não;0;0;;não;;não;;;;;;;;;;;
30/01/2016;23,0;sim;26,5;sim;30,0;sim;3,69;não;0;3;;não;;não;;;;;;;;;;;
29/01/2016;23,0;sim;28,0;sim;33,0;sim;1,5;não;0;2;;não;;não;;;;;;;;;;;
28/01/2016;24,0;sim;28,0;sim;32,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
27/01/2016;22,0;sim;26,5;sim;31,0;sim;48,39;não;0;0;;não;;não;;;;;;;;;;;
26/01/2016;24,0;sim;27,0;sim;30,0;sim;4,56;não;0;7;;não;;não;;;;;;;;;;;
25/01/2016;24,0;sim;28,0;sim;32,0;sim;0,0;não;4;6;;não;;não;;;;;;;;;;;
24/01/2016;24,0;sim;29,0;sim;34,0;sim;0,0;não;3;5;;não;;não;;;;;;;;;;;
23/01/2016;24,0;sim;29,0;sim;34,0;sim;0,0;não;2;4;;não;;não;;;;;;;;;;;
22/01/2016;23,0;sim;28,5;sim;34,0;sim;0,0;não;1;3;;não;;não;;;;;;;;;;;
21/01/2016;23,0;sim;28,5;sim;34,0;sim;1,23;não;0;2;;não;;não;;;;;;;;;;;
20/01/2016;24,0;sim;28,5;sim;33,0;sim;2,7;não;0;1;;não;;não;;;;;;;;;;;
19/01/2016;23,0;sim;27,5;sim;32,0;sim;26,37;não;0;0;;não;;não;;;;;;;;;;;
18/01/2016;24,0;sim;29,0;sim;34,0;sim;15,42;não;0;0;;não;;não;;;;;;;;;;;
17/01/2016;23,0;sim;27,5;sim;32,0;sim;0,0;não;1;11;;não;;não;;;;;;;;;;;
16/01/2016;23,0;sim;27,0;sim;31,0;sim;8,61;não;0;10;;não;;não;;;;;;;;;;;
15/01/2016;23,0;sim;26,0;sim;29,0;sim;5,61;não;0;9;;não;;não;;;;;;;;;;;
14/01/2016;23,0;sim;27,0;sim;31,0;sim;0,0;não;2;8;;não;;não;;;;;;;;;;;
13/01/2016;25,0;sim;28,5;sim;32,0;sim;0,0;não;1;7;;não;;não;;;;;;;;;;;
12/01/2016;23,0;sim;27,5;sim;32,0;sim;4,02;não;0;6;;não;;não;;;;;;;;;;;
11/01/2016;23,0;sim;27,0;sim;31,0;sim;2,7;não;0;5;;não;;não;;;;;;;;;;;
10/01/2016;24,0;sim;26,5;sim;29,0;sim;0,0;não;1;4;;não;;não;;;;;;;;;;;
09/01/2016;24,0;sim;28,5;sim;33,0;sim;4,98;não;0;3;;não;;não;;;;;;;;;;;
08/01/2016;23,0;sim;27,5;sim;32,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
07/01/2016;24,0;sim;27,5;sim;31,0;sim;3,66;não;0;1;;não;;não;;;;;;;;;;;
06/01/2016;23,0;sim;27,5;sim;32,0;sim;21,96;não;0;0;;não;;não;;;;;;;;;;;
05/01/2016;24,0;sim;28,0;sim;32,0;sim;5,82;não;0;2;;não;;não;;;;;;;;;;;
04/01/2016;24,0;sim;28,5;sim;33,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
03/01/2016;23,0;sim;27,5;sim;32,0;sim;23,1;não;0;0;;não;;não;;;;;;;;;;;
02/01/2016;24,0;sim;28,0;sim;32,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
01/01/2016;16,0;sim;23,0;sim;30,0;sim;2,49;não;0;1;;não;;não;;;;;;;;;;;
31/12/2015;22,0;sim;28,0;sim;34,0;sim;12,45;não;0;0;;não;;não;;;;;;;;;;;
30/12/2015;23,0;sim;27,0;sim;31,0;sim;21,0;não;0;0;;não;;não;;;;;;;;;;;
29/12/2015;23,0;sim;28,0;sim;33,0;sim;3,87;não;0;3;;não;;não;;;;;;;;;;;
28/12/2015;23,0;sim;28,5;sim;34,0;sim;5,43;não;0;2;;não;;não;;;;;;;;;;;
27/12/2015;22,0;sim;28,0;sim;34,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
26/12/2015;22,0;sim;27,5;sim;33,0;sim;10,05;não;0;0;;não;;não;;;;;;;;;;;
25/12/2015;23,0;sim;27,5;sim;32,0;sim;3,9;não;0;4;;não;;não;;;;;;;;;;;
24/12/2015;23,0;sim;27,0;sim;31,0;sim;0,0;não;1;3;;não;;não;;;;;;;;;;;
23/12/2015;23,0;sim;28,0;sim;33,0;sim;7,23;não;0;2;;não;;não;;;;;;;;;;;
22/12/2015;23,0;sim;27,0;sim;31,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
21/12/2015;22,0;sim;27,5;sim;33,0;sim;19,95;não;0;0;;não;;não;;;;;;;;;;;
20/12/2015;22,0;sim;26,5;sim;31,0;sim;3,06;não;0;21;;não;;não;;;;;;;;;;;
19/12/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;2;20;;não;;não;;;;;;;;;;;
18/12/2015;24,0;sim;29,0;sim;34,0;sim;0,0;não;1;19;;não;;não;;;;;;;;;;;
17/12/2015;22,0;sim;29,0;sim;36,0;sim;1,92;não;0;18;;não;;não;;;;;;;;;;;
16/12/2015;22,0;sim;27,5;sim;33,0;sim;7,53;não;0;17;;não;;não;;;;;;;;;;;
15/12/2015;23,0;sim;28,0;sim;33,0;sim;9,99;não;0;16;;não;;não;;;;;;;;;;;
14/12/2015;23,0;sim;29,0;sim;35,0;sim;0,0;não;2;15;;não;;não;;;;;;;;;;;
13/12/2015;24,0;sim;29,0;sim;34,0;sim;0,0;não;1;14;;não;;não;;;;;;;;;;;
12/12/2015;25,0;sim;30,0;sim;35,0;sim;1,98;não;0;13;;não;;não;;;;;;;;;;;
11/12/2015;23,0;sim;28,0;sim;33,0;sim;1,08;não;0;12;;não;;não;;;;;;;;;;;
10/12/2015;23,0;sim;28,0;sim;33,0;sim;0,0;não;3;11;;não;;não;;;;;;;;;;;
09/12/2015;23,0;sim;28,0;sim;33,0;sim;0,0;não;2;10;;não;;não;;;;;;;;;;;
08/12/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;1;9;;não;;não;;;;;;;;;;;
07/12/2015;22,0;sim;27,0;sim;32,0;sim;3,75;não;0;8;;não;;não;;;;;;;;;;;
06/12/2015;23,0;sim;28,5;sim;34,0;sim;1,77;não;0;7;;não;;não;;;;;;;;;;;
05/12/2015;23,0;sim;29,0;sim;35,0;sim;0,0;não;3;6;;não;;não;;;;;;;;;;;
04/12/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;2;5;;não;;não;;;;;;;;;;;
03/12/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;1;4;;não;;não;;;;;;;;;;;
02/12/2015;23,0;sim;28,0;sim;33,0;sim;1,68;não;0;3;;não;;não;;;;;;;;;;;
01/12/2015;23,0;sim;28,5;sim;34,0;sim;0,0;não;2;2;;não;;não;;;;;;;;;;;
30/11/2015;23,0;sim;27,5;sim;32,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
29/11/2015;22,0;sim;28,0;sim;34,0;sim;25,08;não;0;0;;não;;não;;;;;;;;;;;
28/11/2015;22,0;sim;28,0;sim;34,0;sim;0,0;não;1;22;;não;;não;;;;;;;;;;;
27/11/2015;22,0;sim;28,0;sim;34,0;sim;3,66;não;0;21;;não;;não;;;;;;;;;;;
26/11/2015;23,0;sim;29,0;sim;35,0;sim;0,0;não;2;20;;não;;não;;;;;;;;;;;
25/11/2015;24,0;sim;29,5;sim;35,0;sim;0,0;não;1;19;;não;;não;;;;;;;;;;;
24/11/2015;24,0;sim;30,0;sim;36,0;sim;2,64;não;0;18;;não;;não;;;;;;;;;;;
23/11/2015;24,0;sim;29,5;sim;35,0;sim;0,0;não;2;17;;não;;não;;;;;;;;;;;
22/11/2015;24,0;sim;30,0;sim;36,0;sim;0,0;não;1;16;;não;;não;;;;;;;;;;;
21/11/2015;23,0;sim;29,5;sim;36,0;sim;1,68;não;0;15;;não;;não;;;;;;;;;;;
20/11/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;7;14;;não;;não;;;;;;;;;;;
19/11/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;6;13;;não;;não;;;;;;;;;;;
18/11/2015;23,0;sim;29,0;sim;35,0;sim;0,0;não;5;12;;não;;não;;;;;;;;;;;
17/11/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;4;11;;não;;não;;;;;;;;;;;
16/11/2015;23,0;sim;30,0;sim;37,0;sim;0,0;não;3;10;;não;;não;;;;;;;;;;;
15/11/2015;24,0;sim;30,0;sim;36,0;sim;0,0;não;2;9;;não;;não;;;;;;;;;;;
14/11/2015;23,0;sim;29,0;sim;35,0;sim;0,0;não;1;8;;não;;não;;;;;;;;;;;
13/11/2015;23,0;sim;29,5;sim;36,0;sim;1,2;não;0;7;;não;;não;;;;;;;;;;;
12/11/2015;23,0;sim;29,5;sim;36,0;sim;0,0;não;1;6;;não;;não;;;;;;;;;;;
11/11/2015;23,0;sim;29,0;sim;35,0;sim;3,63;não;0;5;;não;;não;;;;;;;;;;;
10/11/2015;22,0;sim;28,5;sim;35,0;sim;2,25;não;0;4;;não;;não;;;;;;;;;;;
09/11/2015;22,0;sim;28,0;sim;34,0;sim;0,87;não;2;3;;não;;não;;;;;;;;;;;
08/11/2015;22,0;sim;27,5;sim;33,0;sim;0,0;não;1;2;;não;;não;;;;;;;;;;;
07/11/2015;22,0;sim;27,5;sim;33,0;sim;4,32;não;0;1;;não;;não;;;;;;;;;;;
06/11/2015;23,0;sim;26,5;sim;30,0;sim;21,36;não;0;0;;não;;não;;;;;;;;;;;
05/11/2015;23,0;sim;28,0;sim;33,0;sim;26,16;não;0;0;;não;;não;;;;;;;;;;;
04/11/2015;23,0;sim;27,0;sim;31,0;sim;0,0;não;1;1;;não;;não;;;;;;;;;;;
03/11/2015;23,0;sim;29,0;sim;35,0;sim;21,18;não;0;0;;não;;não;;;;;;;;;;;
02/11/2015;22,0;sim;28,5;sim;35,0;sim;17,76;não;0;0;;não;;não;;;;;;;;;;;
01/11/2015;22,0;sim;29,0;sim;36,0;sim;0,0;não;2;6;;não;;não;;;;;;;;;;;
31/10/2015;23,0;sim;27,5;sim;32,0;sim;0,42;não;1;5;;não;;não;;;;;;;;;;;
30/10/2015;23,0;sim;29,5;sim;36,0;sim;2,28;não;0;4;;não;;não;;;;;;;;;;;
29/10/2015;23,0;sim;29,0;sim;35,0;sim;6,21;não;0;3;;não;;não;;;;;;;;;;;
